Customer_ID,Churn,Usage
C071747,0,private
C071748,0,public
C071749,0,private
C071750,0,public
C071751,0,private
C071752,1,public
C071753,1,private
C071754,0,private
C071755,1,private
C071756,0,public
C071757,0,public
C071758,0,private
C071759,0,private
C071760,1,private
C071761,1,private
C071762,0,private
C071763,1,private
C071764,0,private
C071765,1,public
C071766,1,private
C071767,0,private
C071768,1,private
C071769,1,private
C071770,0,public
C071771,0,private
C071772,0,private
C071773,0,private
C071774,0,private
C071775,0,private
C071776,0,private
C071777,0,private
C071778,1,public
C071779,1,private
C071780,1,private
C071781,0,private
C071782,1,public
C071783,0,private
C071784,1,public
C071785,0,private
C071786,1,private
C071787,1,private
C071788,0,public
C071789,1,private
C071790,0,private
C071791,0,private
C071792,1,public
C071793,1,private
C071794,0,private
C071795,1,private
C071796,0,private
C071797,0,private
C071798,1,private
C071799,0,public
C071800,1,private
C071801,0,private
C071802,1,private
C071803,0,private
C071804,1,public
C071805,1,public
C071806,0,private
C071807,1,private
C071808,1,private
C071809,1,private
C071810,0,public
C071811,1,private
C071812,1,private
C071813,0,private
C071814,1,public
C071815,0,public
C071816,1,private
C071817,0,private
C071818,0,private
C071819,0,public
C071820,1,private
C071821,0,private
C071822,1,public
C071823,0,private
C071824,1,private
C071825,1,public
C071826,0,private
C071827,0,private
C071828,0,public
C071829,0,private
C071830,1,private
C071831,1,private
C071832,1,public
C071833,1,private
C071834,0,private
C071835,0,private
C071836,1,public
C071837,1,private
C071838,0,private
C071839,0,public
C071840,1,public
C071841,1,private
C071842,1,public
C071843,1,private
C071844,0,private
C071845,1,public
C071846,1,private
C071847,1,private
C071848,1,private
C071849,0,private
C071850,1,private
C071851,0,private
C071852,0,private
C071853,0,private
C071854,0,private
C071855,0,private
C071856,1,public
C071857,0,private
C071858,0,public
C071859,1,private
C071860,1,private
C071861,1,private
C071862,0,private
C071863,1,private
C071864,0,private
C071865,0,private
C071866,1,public
C071867,0,private
C071868,0,private
C071869,0,private
C071870,1,public
C071871,0,private
C071872,1,private
C071873,0,public
C071874,0,private
C071875,1,private
C071876,0,private
C071877,0,public
C071878,0,private
C071879,0,private
C071880,1,private
C071881,0,public
C071882,0,public
C071883,0,public
C071884,1,private
C071885,0,private
C071886,1,private
C071887,0,public
C071888,0,private
C071889,1,private
C071890,1,private
C071891,1,private
C071892,0,private
C071893,1,private
C071894,0,public
C071895,1,private
C071896,0,private
C071897,0,private
C071898,0,private
C071899,0,private
C071900,1,private
C071901,0,private
C071902,0,public
C071903,0,private
C071904,0,public
C071905,1,private
C071906,0,private
C071907,1,private
C071908,1,public
C071909,1,public
C071910,1,private
C071911,0,private
C071912,1,private
C071913,0,private
C071914,0,private
C071915,1,private
C071916,1,private
C071917,1,private
C071918,0,public
C071919,1,public
C071920,0,public
C071921,0,public
C071922,0,public
C071923,1,public
C071924,0,private
C071925,0,private
C071926,1,private
C071927,1,private
C071928,1,private
C071929,1,private
C071930,1,private
C071931,1,private
C071932,1,private
C071933,0,private
C071934,0,public
C071935,0,private
C071936,1,public
C071937,0,private
C071938,1,private
C071939,1,private
C071940,0,private
C071941,0,public
C071942,1,public
C071943,1,private
C071944,1,public
C071945,0,private
C071946,0,private
C071947,1,private
C071948,1,public
C071949,0,private
C071950,1,private
C071951,0,private
C071952,1,private
C071953,1,private
C071954,0,private
C071955,0,private
C071956,0,public
C071957,1,private
C071958,0,private
C071959,1,private
C071960,1,private
C071961,0,private
C071962,0,private
C071963,0,private
C071964,1,private
C071965,0,private
C071966,1,public
C071967,0,private
C071968,1,private
C071969,0,private
C071970,1,private
C071971,1,private
C071972,1,private
C071973,0,public
C071974,0,public
C071975,0,public
C071976,1,private
C071977,0,public
C071978,0,public
C071979,0,public
C071980,0,private
C071981,0,private
C071982,1,private
C071983,0,public
C071984,1,private
C071985,0,private
C071986,0,private
C071987,0,private
C071988,1,private
C071989,0,public
C071990,0,private
C071991,1,private
C071992,0,private
C071993,0,private
C071994,0,private
C071995,0,private
C071996,0,private
C071997,0,private
C071998,0,private
C071999,0,private
C072000,1,private
C072001,1,private
C072002,0,public
C072003,0,private
C072004,1,private
C072005,1,public
C072006,0,private
C072007,0,public
C072008,0,public
C072009,1,private
C072010,0,private
C072011,0,public
C072012,0,private
C072013,0,private
C072014,1,public
C072015,1,public
C072016,1,private
C072017,0,private
C072018,0,private
C072019,0,private
C072020,0,private
C072021,0,private
C072022,0,private
C072023,0,private
C072024,1,private
C072025,0,private
C072026,0,private
C072027,0,private
C072028,0,public
C072029,0,private
C072030,1,private
C072031,0,public
C072032,0,public
C072033,0,private
C072034,1,public
C072035,1,private
C072036,0,private
C072037,0,private
C072038,0,private
C072039,0,private
C072040,0,private
C072041,0,private
C072042,1,private
C072043,0,private
C072044,1,private
C072045,0,private
C072046,1,private
C072047,0,private
C072048,1,private
C072049,0,public
C072050,0,private
C072051,1,private
C072052,1,private
C072053,1,private
C072054,0,private
C072055,1,private
C072056,1,public
C072057,0,private
C072058,0,private
C072059,1,private
C072060,1,private
C072061,0,public
C072062,0,private
C072063,0,private
C072064,0,public
C072065,1,public
C072066,0,public
C072067,0,private
C072068,0,private
C072069,0,private
C072070,0,public
C072071,0,private
C072072,0,public
C072073,0,private
C072074,1,private
C072075,1,private
C072076,1,public
C072077,1,public
C072078,0,private
C072079,1,private
C072080,0,private
C072081,1,private
C072082,0,private
C072083,0,private
C072084,1,private
C072085,1,private
C072086,0,public
C072087,0,private
C072088,1,private
C072089,0,private
C072090,1,private
C072091,0,private
C072092,0,public
C072093,1,public
C072094,1,private
C072095,0,private
C072096,0,private
C072097,0,private
C072098,0,private
C072099,0,private
C072100,1,private
C072101,0,private
C072102,0,private
C072103,1,public
C072104,1,private
C072105,0,private
C072106,0,private
C072107,0,private
C072108,0,private
C072109,1,private
C072110,1,public
C072111,0,private
C072112,0,private
C072113,0,public
C072114,0,private
C072115,0,private
C072116,1,private
C072117,0,private
C072118,0,private
C072119,0,private
C072120,0,private
C072121,0,public
C072122,0,public
C072123,0,public
C072124,1,private
C072125,0,private
C072126,0,private
C072127,0,private
C072128,0,private
C072129,1,private
C072130,1,private
C072131,1,public
C072132,0,private
C072133,0,private
C072134,1,private
C072135,0,private
C072136,0,private
C072137,0,public
C072138,0,public
C072139,0,private
C072140,1,private
C072141,1,private
C072142,1,public
C072143,0,public
C072144,0,public
C072145,0,public
C072146,1,public
C072147,0,private
C072148,0,public
C072149,1,public
C072150,0,private
C072151,0,private
C072152,0,public
C072153,0,public
C072154,1,public
C072155,1,private
C072156,0,private
C072157,1,public
C072158,1,private
C072159,1,private
C072160,1,private
C072161,0,private
C072162,0,private
C072163,1,private
C072164,0,public
C072165,0,private
C072166,0,private
C072167,0,public
C072168,1,private
C072169,0,public
C072170,0,public
C072171,0,private
C072172,1,private
C072173,0,private
C072174,0,public
C072175,1,private
C072176,0,private
C072177,0,private
C072178,0,private
C072179,0,private
C072180,1,public
C072181,0,private
C072182,1,public
C072183,0,public
C072184,0,private
C072185,1,public
C072186,0,private
C072187,0,private
C072188,0,public
C072189,1,public
C072190,0,private
C072191,0,private
C072192,0,private
C072193,0,private
C072194,1,private
C072195,1,private
C072196,0,public
C072197,1,private
C072198,0,private
C072199,0,private
C072200,1,public
C072201,0,public
C072202,0,public
C072203,0,public
C072204,0,private
C072205,1,public
C072206,1,private
C072207,0,private
C072208,1,private
C072209,0,public
C072210,0,public
C072211,1,public
C072212,1,public
C072213,0,private
C072214,1,private
C072215,0,private
C072216,1,public
C072217,0,public
C072218,0,private
C072219,0,private
C072220,0,public
C072221,1,private
C072222,0,public
C072223,0,private
C072224,1,private
C072225,0,private
C072226,0,public
C072227,0,public
C072228,1,public
C072229,0,private
C072230,0,public
C072231,0,public
C072232,0,private
C072233,0,public
C072234,0,private
C072235,0,private
C072236,0,public
C072237,0,private
C072238,1,private
C072239,1,private
C072240,1,private
C072241,0,public
C072242,0,public
C072243,1,private
C072244,0,private
C072245,1,public
C072246,0,public
C072247,0,public
C072248,0,public
C072249,1,private
C072250,0,public
C072251,1,private
C072252,0,private
C072253,1,public
C072254,1,public
C072255,0,public
C072256,0,private
C072257,1,private
C072258,1,private
C072259,1,private
C072260,0,public
C072261,0,public
C072262,0,private
C072263,0,private
C072264,0,public
C072265,1,private
C072266,1,public
C072267,0,public
C072268,1,private
C072269,0,public
C072270,1,private
C072271,0,private
C072272,0,public
C072273,1,public
C072274,1,private
C072275,0,private
C072276,0,private
C072277,1,private
C072278,1,private
C072279,0,private
C072280,0,public
C072281,0,private
C072282,1,private
C072283,1,private
C072284,1,private
C072285,0,private
C072286,1,private
C072287,1,public
C072288,0,public
C072289,1,private
C072290,0,public
C072291,0,private
C072292,1,private
C072293,0,private
C072294,1,private
C072295,1,private
C072296,0,public
C072297,0,private
C072298,1,private
C072299,1,public
C072300,0,private
C072301,1,private
C072302,0,private
C072303,0,private
C072304,1,public
C072305,1,public
C072306,0,public
C072307,0,public
C072308,0,private
C072309,0,private
C072310,1,private
C072311,0,private
C072312,1,private
C072313,1,public
C072314,0,public
C072315,1,private
C072316,0,private
C072317,1,private
C072318,1,private
C072319,0,public
C072320,0,private
C072321,0,public
C072322,0,private
C072323,1,private
C072324,0,public
C072325,1,private
C072326,0,private
C072327,0,private
C072328,1,private
C072329,1,public
C072330,1,public
C072331,0,public
C072332,1,private
C072333,1,public
C072334,1,public
C072335,1,public
C072336,0,private
C072337,1,public
C072338,0,private
C072339,0,private
C072340,0,private
C072341,0,private
C072342,1,public
C072343,1,public
C072344,0,private
C072345,1,private
C072346,0,public
C072347,0,private
C072348,1,private
C072349,0,private
C072350,0,private
C072351,1,private
C072352,0,private
C072353,0,private
C072354,0,public
C072355,0,private
C072356,0,private
C072357,1,public
C072358,0,private
C072359,1,public
C072360,1,private
C072361,0,private
C072362,1,private
C072363,1,private
C072364,1,private
C072365,1,public
C072366,0,private
C072367,0,private
C072368,0,private
C072369,0,private
C072370,0,private
C072371,1,private
C072372,0,private
C072373,0,public
C072374,1,private
C072375,0,public
C072376,1,public
C072377,0,public
C072378,0,private
C072379,1,public
C072380,0,public
C072381,0,private
C072382,0,private
C072383,0,private
C072384,1,private
C072385,0,private
C072386,1,private
C072387,0,private
C072388,0,private
C072389,0,private
C072390,1,public
C072391,1,private
C072392,0,public
C072393,0,private
C072394,1,private
C072395,1,public
C072396,1,public
C072397,1,private
C072398,0,private
C072399,1,public
C072400,1,private
C072401,1,private
C072402,0,private
C072403,0,public
C072404,0,public
